날짜,00시폭염,00시한파,00시강수,00시적설,00시체감온도,01시폭염,01시한파,01시강수,01시적설,01시체감온도,02시폭염,02시한파,02시강수,02시적설,02시체감온도,03시폭염,03시한파,03시강수,03시적설,03시체감온도,04시폭염,04시한파,04시강수,04시적설,04시체감온도,05시폭염,05시한파,05시강수,05시적설,05시체감온도,06시폭염,06시한파,06시강수,06시적설,06시체감온도,07시폭염,07시한파,07시강수,07시적설,07시체감온도,08시폭염,08시한파,08시강수,08시적설,08시체감온도,09시폭염,09시한파,09시강수,09시적설,09시체감온도,10시폭염,10시한파,10시강수,10시적설,10시체감온도,11시폭염,11시한파,11시강수,11시적설,11시체감온도,12시폭염,12시한파,12시강수,12시적설,12시체감온도,13시폭염,13시한파,13시강수,13시적설,13시체감온도,14시폭염,14시한파,14시강수,14시적설,14시체감온도,15시폭염,15시한파,15시강수,15시적설,15시체감온도,16시폭염,16시한파,16시강수,16시적설,16시체감온도,17시폭염,17시한파,17시강수,17시적설,17시체감온도,18시폭염,18시한파,18시강수,18시적설,18시체감온도,19시폭염,19시한파,19시강수,19시적설,19시체감온도,20시폭염,20시한파,20시강수,20시적설,20시체감온도,21시폭염,21시한파,21시강수,21시적설,21시체감온도,22시폭염,22시한파,22시강수,22시적설,22시체감온도,23시폭염,23시한파,23시강수,23시적설,23시체감온도,빨간날여부
2025-10-12,0,0,0,0,21.60775074,0,0,0,0,20.99532776,0,0,0,0,20.22273771,0,0,0,0,19.53360775,0,0,0,0,19.70172577,0,0,0,0,19.47852407,0,0,0,0,19.84134888,0,0,0,0,19.59931649,0,0,1,0,20.01145803,0,0,0,0,19.84572485,0,0,0,0,20.9902,0,0,0,0,21.96886514,0,0,0,0,22.63758963,0,0,0,0,23.17425923,0,0,0,0,22.74337127,0,0,0,0,21.81397444,0,0,0,0,21.84705012,0,0,0,0,21.21670847,0,0,0,0,20.87900986,0,0,0,0,20.64844298,0,0,0,0,20.37946915,0,0,0,0,20.24051634,0,0,0,0,20.22099995,0,0,0,0,20.08743218,1
2025-10-13,0,0,0,0,19.56299004,0,0,0,0,19.06950158,0,0,1,0,18.32886713,0,0,1,0,17.99913619,0,0,0,0,17.94749424,0,0,1,0,18.21927392,0,0,1,0,17.93270562,0,0,1,0,17.31179777,0,0,1,0,17.42064708,0,0,0,0,17.53079312,0,0,0,0,17.39737988,0,0,0,0,17.80731561,0,0,0,0,18.02763358,0,0,1,0,17.26103956,0,0,0,0,16.87689601,0,0,1,0,16.99538626,0,0,1,0,16.23165913,0,0,1,0,15.59464567,0,0,1,0,14.81885253,0,0,1,0,14.66861084,0,0,1,0,14.50509423,0,0,1,0,14.77714208,0,0,0,0,14.92127094,0,0,0,0,15.10258276,0
2025-10-14,0,0,0,0,15.21772624,0,0,0,0,15.65148624,0,0,0,0,15.72459889,0,0,0,0,15.94393553,0,0,0,0,15.61493058,0,0,1,0,15.817196,0,0,1,0,15.40567184,0,0,1,0,15.54816437,0,0,0,0,15.89740094,0,0,0,0,16.86766685,0,0,0,0,18.16506789,0,0,0,0,19.86043493,0,0,0,0,21.27575854,0,0,0,0,21.84705012,0,0,0,0,22.23131693,0,0,0,0,21.94178037,0,0,0,0,22.30469799,0,0,0,0,21.95199691,0,0,0,0,21.33950408,0,0,0,0,21.0823556,0,0,0,0,20.59779708,0,0,0,0,20.62594344,0,0,0,0,20.33018994,0,0,0,0,19.68751617,0
2025-10-15,0,0,0,0,19.06600622,0,0,0,0,19.32976405,0,0,0,0,18.87356071,0,0,0,0,18.3264051,0,0,0,0,18.19366789,0,0,0,0,17.64116742,0,0,0,0,17.64388403,0,0,0,0,17.68242016,0,0,0,0,18.4945926,0,0,0,0,20.29603788,0,0,0,0,22.58010157,0,0,0,0,24.41337494,0,0,0,0,25.18268357,0,0,0,0,26.86180262,0,0,0,0,27.14763492,0,0,0,0,26.3475152,0,0,0,0,25.81025402,0,0,0,0,25.28993164,0,0,0,0,24.85927263,0,0,1,0,23.5110495,0,0,0,0,22.19362071,0,0,0,0,21.67641108,0,0,0,0,21.40471231,0,0,1,0,21.90241489,0
2025-10-16,0,0,1,0,20.24155964,0,0,1,0,20.14662094,0,0,1,0,19.43752582,0,0,1,0,18.74239958,0,0,0,0,18.43877745,0,0,0,0,20.07287993,0,0,0,0,19.4368001,0,0,0,0,19.63961918,0,0,0,0,19.1578,0,0,0,0,20.53981349,0,0,0,0,22.07599632,0,0,0,0,24.28406668,0,0,0,0,25.84628267,0,0,0,0,25.20073242,0,0,0,0,26.05773562,0,0,0,0,26.18547861,0,0,0,0,26.536016,0,0,0,0,25.04113822,0,0,0,0,23.60039959,0,0,0,0,22.56261735,0,0,0,0,21.54916519,0,0,0,0,20.97587792,0,0,0,0,20.48296057,0,0,0,0,19.75451787,0
2025-10-17,0,0,0,0,19.07353912,0,0,0,0,19.14821534,0,0,0,0,18.5570547,0,0,0,0,18.3672236,0,0,0,0,18.43233506,0,0,0,0,17.46935568,0,0,0,0,16.89171837,0,0,0,0,16.95900496,0,0,0,0,17.69862862,0,0,0,0,20.00783323,0,0,0,0,21.05546645,0,0,0,0,23.83610397,0,0,0,0,25.24101604,0,0,0,0,26.15980226,0,0,0,0,26.24240986,0,0,0,0,25.87574278,0,0,0,0,25.18280047,0,0,0,0,25.0622,0,0,0,0,24.17749987,0,0,1,0,22.61063674,0,0,1,0,21.90519852,0,0,1,0,21.25268869,0,0,1,0,21.15613242,0,0,1,0,21.09702846,0
2025-10-18,0,0,1,0,20.82492068,0,0,1,0,19.97371298,0,0,1,0,20.00895362,0,0,1,0,18.90498013,0,0,1,0,17.83394037,0,0,1,0,17.46052468,0,0,1,0,17.44851484,0,0,1,0,17.70113227,0,0,0,0,16.06247881,0,0,0,0,16.52795785,0,0,0,0,17.44802741,0,0,0,0,16.85545898,0,0,0,0,16.8862223,0,0,0,0,17.28092866,0,0,0,0,17.32287815,0,0,0,0,17.71333739,0,0,0,0,17.9384945,0,0,0,0,17.42897955,0,0,0,0,16.79012271,0,0,0,0,17.22525579,0,0,0,0,17.06608565,0,0,0,0,17.31059343,0,0,0,0,16.176914,0,0,0,0,16.13867223,1
2025-10-19,0,0,0,0,15.75732728,0,0,0,0,15.29931136,0,0,0,0,15.29931136,0,0,0,0,15.43386331,0,0,0,0,14.95990169,0,0,0,0,14.78725397,0,0,0,0,14.74420725,0,0,0,0,14.432228,0,0,0,0,15.06513224,0,0,0,0,16.89171837,0,0,0,0,19.90654433,0,0,0,0,20.36059326,0,0,0,0,20.16204133,0,0,0,0,19.75153419,0,0,0,0,19.89199499,0,0,0,0,20.51383936,0,0,0,0,19.28848974,0,0,0,0,17.81827061,0,0,0,0,15.3835529,0,0,0,0,13.77638381,0,0,0,0,12.56464169,0,0,0,0,11.61280857,0,0,0,0,10.87189933,0,0,0,0,9.794143511,1
2025-10-20,0,0,0,0,8.475024495,0,0,0,0,7.96352453,0,0,0,0,7.721533162,0,0,0,0,6.450757219,0,0,0,0,6.721636162,0,0,0,0,6.541975571,0,0,0,0,6.640065228,0,0,0,0,6.748040302,0,0,0,0,6.829397938,0,0,0,0,8.470336767,0,0,0,0,11.71603397,0,0,0,0,13.38011883,0,0,0,0,14.68394507,0,0,0,0,14.47488432,0,0,0,0,16.28867858,0,0,0,0,16.92011499,0,0,0,0,16.92022135,0,0,0,0,16.11526354,0,0,0,0,14.29891076,0,0,0,0,12.75665164,0,0,0,0,11.46464466,0,0,0,0,10.46051961,0,0,0,0,9.962139105,0,0,0,0,9.074292338,0
2025-10-21,0,0,0,0,9.033488051,0,0,0,0,7.579125708,0,0,0,0,7.672677596,0,0,0,0,7.806022644,0,0,0,0,7.048719098,0,0,0,0,6.665093325,0,0,0,0,6.33404083,0,0,0,0,7.161524838,0,0,0,0,8.020727635,0,0,0,0,10.46167124,0,0,0,0,11.20175539,0,0,0,0,11.53063752,0,0,0,0,13.77338746,0,0,0,0,14.48048409,0,0,0,0,14.78245029,0,0,0,0,15.17248258,0,0,0,0,14.86706869,0,0,0,0,14.8937044,0,0,0,0,13.13089008,0,0,0,0,11.67867789,0,0,0,0,10.86882405,0,0,0,0,10.88701436,0,0,0,0,10.53672692,0,0,0,0,10.03104094,0
2025-10-22,0,0,0,0,9.626492158,0,0,0,0,8.714537795,0,0,0,0,9.855213704,0,0,0,0,8.436704791,0,0,0,0,10.00249691,0,0,0,0,8.300538323,0,0,0,0,8.817394596,0,0,0,0,9.778207028,0,0,0,0,10.24132421,0,0,0,0,11.7656411,0,0,0,0,14.79107624,0,0,0,0,16.63571963,0,0,0,0,18.3880646,0,0,0,0,19.61197923,0,0,0,0,19.32976405,0,0,0,0,20.04050394,0,0,0,0,20.31257082,0,0,0,0,19.00647067,0,0,0,0,18.69594441,0,0,0,0,17.75036419,0,0,0,0,17.51519339,0,0,0,0,16.22973264,0,0,0,0,15.74530788,0,0,0,0,15.08319002,0
2025-10-23,0,0,0,0,14.48048409,0,0,0,0,14.22262554,0,0,0,0,13.90668552,0,0,0,0,13.56914309,0,0,0,0,13.68253146,0,0,0,0,13.56433014,0,0,0,0,13.44960032,0,0,0,0,13.63111947,0,0,0,0,13.83391343,0,0,0,0,15.12705475,0,0,0,0,16.06244698,0,0,0,0,18.35990805,0,0,0,0,19.58136802,0,0,0,0,19.89474065,0,0,0,0,20.30652302,0,0,0,0,20.08409648,0,0,0,0,20.89755336,0,0,0,0,20.16114122,0,0,0,0,18.60401227,0,0,0,0,17.71333739,0,0,0,0,17.17884456,0,0,0,0,16.11826561,0,0,0,0,15.38107225,0,0,0,0,14.1739778,0
2025-10-24,0,0,0,0,13.67840137,0,0,0,0,13.21748987,0,0,0,0,12.94326167,0,0,0,0,12.91418931,0,0,0,0,13.15300788,0,0,0,0,12.97181922,0,0,0,0,12.7646957,0,0,0,0,12.55179483,0,0,0,0,13.07958099,0,0,0,0,15.77362541,0,0,0,0,16.67313329,0,0,0,0,18.74200969,0,0,0,0,20.13320997,0,0,0,0,21.142423,0,0,0,0,22.71509428,0,0,0,0,22.58668692,0,0,0,0,22.64769254,0,0,0,0,21.32696743,0,0,0,0,20.04362327,0,0,0,0,18.0870259,0,0,0,0,17.71544663,0,0,0,0,18.53059069,0,0,0,0,17.51141213,0,0,0,0,16.62944732,0
2025-10-25,0,0,0,0,16.7318566,0,0,0,0,16.60772797,0,0,0,0,16.13867223,0,0,0,0,15.29860881,0,0,0,0,15.19571738,0,0,0,0,14.71753014,0,0,0,0,13.94167521,0,0,0,0,13.9869827,0,0,0,0,13.52387975,0,0,0,0,14.36255153,0,0,0,0,14.89820742,0,0,0,0,17.38202566,0,0,0,0,17.75133626,0,0,0,0,17.61923522,0,0,0,0,17.9384945,0,0,0,0,18.68607782,0,0,0,0,18.80174158,0,0,0,0,17.78470667,0,0,0,0,16.32744025,0,0,0,0,15.17248258,0,0,0,0,14.99970928,0,0,0,0,14.78921187,0,0,0,0,14.45675515,0,0,0,0,14.36255153,1
2025-10-26,0,0,0,0,13.68012702,0,0,0,0,14.37644313,0,0,0,0,13.966806,0,0,0,0,13.14478968,0,0,0,0,12.81220891,0,0,0,0,13.45475959,0,0,0,0,13.1524354,0,0,0,0,12.97632484,0,0,0,0,13.77311716,0,0,0,0,13.73682936,0,0,0,0,14.37108871,0,0,0,0,14.69704066,0,0,1,0,14.27403384,0,0,1,0,14.5768,0,0,0,0,15.60535451,0,0,0,0,14.71572618,0,0,0,0,14.54288669,0,0,0,0,14.73611496,0,0,0,0,14.25403339,0,0,0,0,14.63157047,0,0,0,0,14.78098235,0,0,0,0,13.55979223,0,0,0,0,13.1630823,0,0,0,0,12.10829075,1
2025-10-27,0,0,0,0,11.51910653,0,0,0,0,10.06531328,0,0,0,0,8.75135661,0,0,0,0,8.106395959,0,0,0,0,6.914549526,0,0,0,0,5.87483176,0,0,0,0,5.14160875,0,0,0,0,4.568012206,0,0,0,0,4.39935202,0,0,0,0,5.58307126,0,0,0,0,7.663552203,0,0,0,0,10.11239939,0,0,0,0,10.28628678,0,0,0,0,10.54463903,0,0,0,0,12.31532485,0,0,0,0,12.39150086,0,0,0,0,12.10554439,0,0,0,0,12.16555204,0,0,0,0,10.63514504,0,0,0,0,9.761572017,0,0,0,0,10.2846468,0,0,0,0,9.651330153,0,0,0,0,9.27784541,0,0,0,0,7.827549702,0
2025-10-28,0,0,0,0,7.986580874,0,0,0,0,7.385909111,0,0,0,0,6.9418,0,0,0,0,6.023541226,0,0,0,0,6.563921188,0,0,0,0,4.988542546,0,0,0,0,5.76711632,0,0,0,0,5.70166607,0,0,0,0,4.323589169,0,0,0,0,6.511149543,0,0,0,0,9.694152019,0,0,0,0,13.0498,0,0,0,0,12.81391604,0,0,0,0,14.68394507,0,0,0,0,15.08319002,0,0,0,0,15.49483929,0,0,0,0,14.68394507,0,0,0,0,13.90668552,0,0,0,0,13.35235031,0,0,0,0,12.53307606,0,0,0,0,12.04195465,0,0,0,0,10.8102,0,0,0,0,9.752539259,0,0,0,0,8.834146404,0
2025-10-29,0,0,0,0,8.712608428,0,0,0,0,8.714537795,0,0,0,0,7.628195352,0,0,0,0,7.151935242,0,0,0,0,7.122822647,0,0,0,0,6.852497208,0,0,0,0,6.937159715,0,0,0,0,7.287015185,0,0,0,0,8.080634955,0,0,0,0,9.784083522,0,0,0,0,11.30106671,0,0,0,0,14.31176155,0,0,0,0,16.3041035,0,0,0,0,18.11896244,0,0,0,0,19.05908031,0,0,0,0,20.09952328,0,0,0,0,19.23374374,0,0,0,0,18.65052513,0,0,0,0,16.90837022,0,0,0,0,15.92637838,0,0,0,0,14.14957584,0,0,0,0,13.86439672,0,0,0,0,13.36856838,0,0,0,0,12.19084016,0
2025-10-30,0,0,0,0,11.72840784,0,0,0,0,11.20844242,0,0,0,0,11.1156,0,0,0,0,10.07573171,0,0,0,0,9.799465356,0,0,0,0,9.752539259,0,0,0,0,8.979884229,0,0,0,0,9.135613834,0,0,0,0,9.762359086,0,0,0,0,12.13003344,0,0,0,0,14.22262554,0,0,0,0,15.66586363,0,0,0,0,17.25509333,0,0,0,0,19.59931649,0,0,0,0,19.64725637,0,0,0,0,19.32686352,0,0,0,0,19.27152434,0,0,0,0,18.27484759,0,0,0,0,17.06608565,0,0,0,0,16.55056696,0,0,0,0,16.11740091,0,0,0,0,15.23284388,0,0,0,0,15.52797595,0,0,0,0,15.12957352,0
2025-10-31,0,0,0,0,14.37644313,0,0,0,0,14.27880314,0,0,0,0,13.65957815,0,0,0,0,13.6606,0,0,0,0,12.97632484,0,0,0,0,12.67973044,0,0,0,0,13.06153225,0,0,0,0,12.7916278,0,0,0,0,12.86271505,0,0,0,0,14.41784991,0,0,0,0,15.70974376,0,0,0,0,17.487339,0,0,0,0,19.36462267,0,0,0,0,21.3974,0,0,0,0,22.42006694,0,0,0,0,22.36581811,0,0,0,0,20.89755336,0,0,0,0,19.79042441,0,0,0,0,18.61631451,0,0,0,0,17.91796526,0,0,0,0,17.18155653,0,0,0,0,17.1195459,0,0,0,0,15.3433064,0,0,0,0,14.56757406,0
2025-11-01,0,0,1,0,14.98523618,0,0,0,0,15.37311167,0,0,0,0,14.58126169,0,0,1,0,13.28381148,0,0,0,0,13.13302865,0,0,0,0,12.42635758,0,0,0,0,12.75558387,0,0,0,0,11.9778178,0,0,0,0,12.14438017,0,0,0,0,12.86271505,0,0,0,0,13.9699058,0,0,0,0,14.80922295,0,0,0,0,16.74387784,0,0,0,0,17.7286549,0,0,0,0,18.17607218,0,0,0,0,18.28731393,0,0,0,0,17.13791646,0,0,0,0,15.64663133,0,0,1,0,12.67298618,0,0,0,0,13.79626617,0,0,0,0,13.1516,0,0,0,0,13.63556439,0,0,0,0,13.16949216,0,0,0,0,12.97632484,1
2025-11-02,0,0,1,0,12.23353331,0,0,0,0,11.14187336,0,0,0,0,11.24468728,0,0,1,0,11.53568642,0,0,0,0,11.04594857,0,0,0,0,10.1994,0,0,0,0,8.916457599,0,0,0,0,8.76910992,0,0,0,0,8.617896139,0,0,0,0,8.37536963,0,0,0,0,9.534637705,0,0,0,0,10.5907843,0,0,0,0,10.64006978,0,0,0,0,10.77612428,0,0,0,0,11.20477015,0,0,0,0,10.6568614,0,0,0,0,10.43241666,0,0,0,0,9.138814299,0,0,0,0,8.047816611,0,0,0,0,7.079112388,0,0,0,0,6.677267984,0,0,0,0,6.006094078,0,0,0,0,4.699987996,0,0,0,0,3.818140091,1
2025-11-03,0,0,0,0,3.810871369,0,0,0,0,3.112742286,0,0,0,0,2.544511028,0,0,0,0,3.304968104,0,0,0,0,4.505768849,0,0,0,0,4.168022124,0,0,0,0,2.5644,0,0,0,0,2.5644,0,0,0,0,2.443172291,0,0,0,0,5.195542282,0,0,0,0,8.080876562,0,0,0,0,9.996984392,0,0,0,0,12.47825517,0,0,0,0,13.8895312,0,0,0,0,14.98523618,0,0,0,0,16.20011041,0,0,0,0,16.50731862,0,0,0,0,14.56740601,0,0,0,0,12.15118098,0,0,0,0,10.59866922,0,0,0,0,10.73900131,0,0,0,0,10.81914448,0,0,0,0,9.626492158,0,0,0,0,8.028495203,0
2025-11-04,0,0,0,0,8.312672265,0,0,0,0,7.785179605,0,0,0,0,7.990038719,0,0,0,0,7.77766579,0,0,0,0,6.991665237,0,0,0,0,8.173342558,0,0,0,0,6.745378566,0,0,0,0,7.162039775,0,0,0,0,7.90077753,0,0,0,0,9.191304013,0,0,0,0,12.43161961,0,0,0,0,15.44119618,0,0,0,0,16.176914,0,0,0,0,16.42019607,0,0,0,0,16.92022135,0,0,0,0,17.57648686,0,0,0,0,16.80241622,0,0,0,0,15.48638559,0,0,0,0,13.55979223,0,0,0,0,12.95803239,0,0,0,0,12.12343893,0,0,0,0,13.23993502,0,0,0,0,11.34475039,0,0,0,0,10.88439501,0
2025-11-05,0,0,0,0,10.63607709,0,0,0,0,9.148836443,0,0,0,0,8.822241209,0,0,0,0,8.028495203,0,0,0,0,8.415645948,0,0,0,0,8.003751213,0,0,0,0,6.909921777,0,0,0,0,6.654266609,0,0,0,0,6.330276076,0,0,0,0,9.646036608,0,0,0,0,12.85453252,0,0,0,0,16.1038,0,0,0,0,17.70113227,0,0,0,0,18.43515904,0,0,0,0,20.46356695,0,0,0,0,20.66951432,0,0,0,0,20.2547663,0,0,0,0,18.96172573,0,0,0,0,16.70139739,0,0,0,0,14.89963817,0,0,0,0,14.40703054,0,0,0,0,15.37429852,0,0,0,0,13.57084277,0,0,0,0,13.20197082,0
2025-11-06,0,0,0,0,11.62441476,0,0,0,0,12.51206386,0,0,0,0,10.8069345,0,0,0,0,10.6066,0,0,0,0,8.898861478,0,0,0,0,9.167585331,0,0,0,0,9.335537004,0,0,0,0,8.822241209,0,0,0,0,9.239435418,0,0,0,0,10.49356188,0,0,0,0,12.85453252,0,0,0,0,15.21190908,0,0,0,0,17.46935568,0,0,0,0,18.86206099,0,0,0,0,19.45351854,0,0,0,0,19.83364933,0,0,0,0,19.18949533,0,0,0,0,17.80829694,0,0,0,0,17.27138275,0,0,0,0,15.63960741,0,0,0,0,15.79586107,0,0,0,0,14.67186355,0,0,0,0,14.14957584,0,0,0,0,14.19790357,0
2025-11-07,0,0,0,0,13.2534,0,0,0,0,12.69176332,0,0,0,0,11.81953384,0,0,0,0,11.03697668,0,0,0,0,10.20988526,0,0,0,0,10.4075966,0,0,0,0,10.49356188,0,0,0,0,9.571182652,0,0,0,0,10.38910434,0,0,0,0,12.33703318,0,0,0,0,14.92452988,0,0,0,0,16.78426613,0,0,0,0,18.79993749,0,0,0,0,19.96764922,0,0,0,0,21.20750446,0,0,0,0,21.48499958,0,0,0,0,21.63185787,0,0,0,0,20.18124445,0,0,0,0,18.48464095,0,0,0,0,17.12098411,0,0,0,0,16.01295227,0,0,0,0,15.36128861,0,0,0,0,14.95692067,0,0,0,0,14.48931461,0
2025-11-08,0,0,0,0,14.02204383,0,0,0,0,13.64090085,0,0,0,0,13.7858277,0,0,0,0,13.46228003,0,0,0,0,13.55979223,0,0,0,0,13.71976447,0,0,0,0,13.57070734,0,0,0,0,13.76199357,0,0,0,0,13.82254419,0,0,0,0,14.70182672,0,0,0,0,16.05573602,0,0,0,0,16.75014564,0,0,0,0,17.40450642,0,0,0,0,18.1443845,0,0,0,0,18.36568497,0,0,0,0,18.47248259,0,0,0,0,18.3880646,0,0,0,0,18.06505423,0,0,0,0,17.38202566,0,0,0,0,17.07438702,0,0,0,0,16.72007583,0,0,0,0,16.55056696,0,0,0,0,15.69091013,0,0,0,0,15.54753392,1
2025-11-09,0,0,0,0,14.63002661,0,0,0,0,14.88562631,0,0,0,0,13.91226258,0,0,0,0,14.12024875,0,0,0,0,16.02388741,0,0,0,0,14.432228,0,0,0,0,13.69605885,0,0,0,0,13.04946172,0,0,0,0,12.74054067,0,0,0,0,13.63111947,0,0,0,0,15.01929297,0,0,0,0,15.97794014,0,0,0,0,17.64116742,0,0,0,0,18.83301386,0,0,0,0,18.13911571,0,0,0,0,18.20005963,0,0,0,0,16.95241286,0,0,0,0,15.76845645,0,0,0,0,14.77714208,0,0,0,0,14.5554844,0,0,0,0,14.00611978,0,0,0,0,13.12575353,0,0,0,0,11.98909949,0,0,0,0,11.51442756,1
2025-11-10,0,0,0,0,10.88026232,0,0,0,0,10.3564556,0,0,0,0,9.710424158,0,0,0,0,10.13217813,0,0,0,0,10.82717628,0,0,0,0,8.027067664,0,0,0,0,8.464936242,0,0,0,0,7.502611058,0,0,0,0,5.862512024,0,0,0,0,7.44320569,0,0,0,0,9.189892716,0,0,0,0,10.93435385,0,0,0,0,10.51110056,0,0,0,0,11.58290687,0,0,0,0,11.98402074,0,0,0,0,13.06548355,0,0,0,0,12.27731395,0,0,0,0,10.92348753,0,0,0,0,9.680156723,0,0,0,0,8.486489884,0,0,0,0,8.32309531,0,0,0,0,8.264725466,0,0,0,0,7.475968599,0,0,0,0,6.028198346,0
2025-11-11,0,0,0,0,6.654266609,0,0,0,0,6.767611655,0,0,0,0,6.1274,0,0,0,0,6.365974254,0,0,0,0,5.402542018,0,0,0,0,5.267659288,0,0,0,0,5.841303854,0,0,0,0,5.270684785,0,0,0,0,6.563921188,0,0,0,0,7.488882795,0,0,0,0,10.57753542,0,0,0,0,13.2748055,0,0,0,0,14.53856555,0,0,0,0,14.37871458,0,0,0,0,16.23262164,0,0,0,0,15.75910079,0,0,0,0,15.38738705,0,0,0,0,14.15966893,0,0,0,0,12.87114614,0,0,0,0,12.63756698,0,0,0,0,11.4565634,0,0,0,0,10.53665872,0,0,0,0,10.7084,0,0,0,0,10.48489042,0
2025-11-12,0,0,0,0,8.956958655,0,0,0,0,9.128537268,0,0,0,0,8.921537531,0,0,0,0,8.404411041,0,0,0,0,8.4688,0,0,0,0,7.045137625,0,0,0,0,7.25537808,0,0,0,0,6.971396285,0,0,0,0,7.693198604,0,0,0,0,9.167585331,0,0,0,0,11.62263152,0,0,0,0,14.69704066,0,0,0,0,16.7875275,0,0,0,0,18.65052513,0,0,0,0,18.61946963,0,0,0,0,19.2200659,0,0,0,0,18.4492073,0,0,0,0,16.23262164,0,0,0,0,14.37545112,0,0,0,0,13.45324679,0,0,0,0,12.7916278,0,0,0,0,11.7656411,0,0,0,0,11.19853463,0,0,0,0,10.01009203,0
2025-11-13,0,0,0,0,9.749536476,0,0,0,0,10.95102315,0,0,0,0,9.679482811,0,0,0,0,11.70372092,0,0,0,0,11.01277311,0,0,0,0,7.903825279,0,0,0,0,8.433506639,0,0,0,0,8.338062813,0,0,0,0,8.648144338,0,0,0,0,10.18443561,0,0,0,0,12.5345933,0,0,0,0,14.88848953,0,0,0,0,17.01383601,0,0,0,0,17.7286549,0,0,0,0,18.05691391,0,0,0,0,18.68319338,0,0,0,0,17.36962367,0,0,0,0,16.06244698,0,0,0,0,14.48048409,0,0,0,0,13.50984875,0,0,0,0,12.30133581,0,0,0,0,11.74082445,0,0,0,0,11.24677004,0,0,0,0,10.48489042,0
2025-11-14,0,0,0,0,8.582990524,0,0,0,0,7.721533162,0,0,0,0,7.069756197,0,0,0,0,7.022899202,0,0,0,0,7.369039511,0,0,0,0,6.640065228,0,0,0,0,6.900565566,0,0,0,0,6.33404083,0,0,0,0,6.286109877,0,0,0,0,8.312672265,0,0,0,0,10.70475757,0,0,0,0,12.48617666,0,0,0,0,13.0589514,0,0,0,0,14.19153758,0,0,0,0,16.03210047,0,0,0,0,15.50526226,0,0,0,0,15.63885745,0,0,0,0,14.01199886,0,0,0,0,12.85453252,0,0,0,0,11.74705238,0,0,0,0,10.74728539,0,0,0,0,10.47403555,0,0,0,0,9.358629803,0,0,0,0,9.136461735,0
2025-11-15,0,0,0,0,8.976617359,0,0,0,0,7.77667068,0,0,0,0,10.62874774,0,0,0,0,7.310202693,0,0,0,0,6.036870066,0,0,0,0,7.478054038,0,0,0,0,5.481618515,0,0,0,0,4.39935202,0,0,0,0,4.185089665,0,0,0,0,6.61794716,0,0,0,0,9.825563364,0,0,0,0,13.14753175,0,0,0,0,16.2056,0,0,0,0,16.53951896,0,0,0,0,18.91714303,0,0,0,0,18.8323705,0,0,0,0,18.58953763,0,0,0,0,16.34318422,0,0,0,0,14.64021417,0,0,0,0,13.77311716,0,0,0,0,12.66060802,0,0,0,0,10.74728539,0,0,0,0,11.08521371,0,0,0,0,9.971274169,1
2025-11-16,0,0,0,0,9.44056001,0,0,0,0,8.557044662,0,0,0,0,7.792720941,0,0,0,0,7.568750706,0,0,0,0,7.984656846,0,0,0,0,7.365592885,0,0,0,0,6.850691903,0,0,0,0,7.282935427,0,0,0,0,7.412611975,0,0,0,0,9.128537268,0,0,0,0,12.04038709,0,0,0,0,13.78646203,0,0,0,0,17.89788039,0,0,0,0,19.2905857,0,0,0,0,19.4295416,0,0,0,0,18.28798254,0,0,0,0,17.69862862,0,0,0,0,16.81121425,0,0,0,0,16.12207455,0,0,0,0,15.76845645,0,0,0,0,15.75910079,0,0,1,0,15.14912488,0,0,0,0,14.77432374,0,0,0,0,12.91463738,1
2025-11-17,0,0,0,0,9.794143511,0,0,0,0,8.917252919,0,0,0,0,7.608105355,0,0,0,0,5.709745303,0,0,0,0,5.037148066,0,0,0,0,4.428762106,0,0,0,0,3.408649911,0,0,0,0,3.264045556,0,0,0,0,3.307522658,0,0,0,0,2.214011503,0,0,0,0,3.429311294,0,0,0,0,2.890605142,0,0,0,0,3.025740266,0,0,0,0,4.062211747,0,0,0,0,3.948096845,0,0,0,0,4.686091418,0,0,0,0,4.157913664,0,0,0,0,3.374705072,0,0,0,0,2.176273627,0,0,0,0,1.6585702,0,0,0,0,0.0439644865,0,0,0,0,0.293299755,0,0,0,0,0.00883906968,0,1,0,0,0.637204985,0
