날짜,00시폭염,00시한파,00시강수,00시적설,00시체감온도,01시폭염,01시한파,01시강수,01시적설,01시체감온도,02시폭염,02시한파,02시강수,02시적설,02시체감온도,03시폭염,03시한파,03시강수,03시적설,03시체감온도,04시폭염,04시한파,04시강수,04시적설,04시체감온도,05시폭염,05시한파,05시강수,05시적설,05시체감온도,06시폭염,06시한파,06시강수,06시적설,06시체감온도,07시폭염,07시한파,07시강수,07시적설,07시체감온도,08시폭염,08시한파,08시강수,08시적설,08시체감온도,09시폭염,09시한파,09시강수,09시적설,09시체감온도,10시폭염,10시한파,10시강수,10시적설,10시체감온도,11시폭염,11시한파,11시강수,11시적설,11시체감온도,12시폭염,12시한파,12시강수,12시적설,12시체감온도,13시폭염,13시한파,13시강수,13시적설,13시체감온도,14시폭염,14시한파,14시강수,14시적설,14시체감온도,15시폭염,15시한파,15시강수,15시적설,15시체감온도,16시폭염,16시한파,16시강수,16시적설,16시체감온도,17시폭염,17시한파,17시강수,17시적설,17시체감온도,18시폭염,18시한파,18시강수,18시적설,18시체감온도,19시폭염,19시한파,19시강수,19시적설,19시체감온도,20시폭염,20시한파,20시강수,20시적설,20시체감온도,21시폭염,21시한파,21시강수,21시적설,21시체감온도,22시폭염,22시한파,22시강수,22시적설,22시체감온도,23시폭염,23시한파,23시강수,23시적설,23시체감온도,빨간날여부
2025-11-18,0,1,0,0,0.641548088,0,1,0,0,0.0811825269,0,1,0,0,-1.285076459,0,1,0,0,-0.234143487,0,1,0,0,-1.590066353,0,1,0,0,-1.712266925,0,1,0,0,-1.71256346,0,1,0,0,-2.515786472,0,1,0,0,-1.131038185,0,1,0,0,-0.92944999,0,0,0,0,0.633306318,0,0,0,0,2.941835415,0,0,0,0,4.150436418,0,0,0,0,5.049544966,0,0,0,0,6.182827278,0,0,0,0,6.244476962,0,0,0,0,4.987164554,0,0,0,0,4.462648335,0,0,0,0,3.628759426,0,0,0,0,2.980820442,0,0,0,0,3.006646712,0,0,0,0,4.063946419,0,0,0,0,2.578122002,0,0,0,0,3.061014393,0
2025-11-19,0,0,0,0,0.902500215,0,0,0,0,0.471453108,0,1,0,0,1.017120275,0,1,0,0,0.465637858,0,1,0,0,0.434548351,0,1,0,0,1.771912015,0,1,0,0,0.943869344,0,1,0,0,-0.606554786,0,1,0,0,-0.964961193,0,0,0,0,1.575282921,0,0,0,0,4.678042941,0,0,0,0,5.470663796,0,0,0,0,7.335723517,0,0,0,0,7.998046283,0,0,0,0,8.984633474,0,0,0,0,9.61414358,0,0,0,0,8.371433098,0,0,0,0,6.515645709,0,0,0,0,5.763566228,0,0,0,0,5.372555968,0,0,0,0,5.466835624,0,0,0,0,6.385062909,0,0,0,0,5.579784033,0,0,0,0,4.367358005,0
2025-11-20,0,0,0,0,4.0914,0,0,0,0,2.132447268,0,0,0,0,2.743471737,0,0,0,0,3.703821656,0,0,0,0,3.809014665,0,0,0,0,3.841209132,0,0,0,0,4.434358881,0,0,0,0,4.639111814,0,0,0,0,4.506483198,0,0,0,0,5.914297367,0,0,0,0,9.153569762,0,0,0,0,11.50485646,0,0,0,0,12.99968839,0,0,0,0,13.69476085,0,0,0,0,13.95259538,0,0,0,0,15.73155402,0,0,0,0,14.56757406,0,0,0,0,12.42552411,0,0,0,0,10.76908377,0,0,0,0,9.580723247,0,0,0,0,8.096081042,0,0,0,0,6.785095848,0,0,0,0,5.25878588,0,0,0,0,5.687246007,0
2025-11-21,0,0,0,0,6.195107172,0,0,0,0,4.7022,0,0,0,0,6.303244602,0,0,0,0,5.010848527,0,0,0,0,4.418719204,0,0,0,0,4.122654543,0,0,0,0,3.009012864,0,0,0,0,3.919942384,0,0,0,0,4.457201357,0,0,0,0,3.702926313,0,0,0,0,7.377258591,0,0,0,0,9.584966269,0,0,0,0,11.85103037,0,0,0,0,11.60407561,0,0,0,0,12.83031411,0,0,0,0,11.76326906,0,0,0,0,11.76016119,0,0,0,0,10.92203062,0,0,0,0,11.14018688,0,0,0,0,11.25574738,0,0,0,0,11.41121174,0,0,0,0,11.35539256,0,0,0,0,11.03210723,0,0,0,0,10.81084592,0
2025-11-22,0,0,0,0,10.79247009,0,0,0,0,11.22820642,0,0,0,0,9.929903744,0,0,0,0,9.37825476,0,0,0,0,11.34539652,0,0,0,0,8.436704791,0,0,0,0,7.568684513,0,0,0,0,6.841109486,0,0,0,0,6.190756694,0,0,0,0,7.798511942,0,0,0,0,8.901255581,0,0,0,0,11.90573211,0,0,0,0,14.6352214,0,0,0,0,14.2187047,0,0,0,0,15.32787228,0,0,0,0,15.39631013,0,0,0,0,14.86907768,0,0,0,0,13.63222942,0,0,0,0,13.28830409,0,0,0,0,12.23353331,0,0,0,0,11.29890909,0,0,0,0,11.78307526,0,0,0,0,10.11540537,0,0,0,0,9.749536476,1
2025-11-23,0,0,0,0,9.135613834,0,0,0,0,8.535705305,0,0,0,0,7.922785311,0,0,0,0,8.088649929,0,0,0,0,8.608615345,0,0,0,0,9.950341875,0,0,0,0,9.44898646,0,0,0,0,9.297013905,0,0,0,0,9.568423163,0,0,0,0,10.11540537,0,0,0,0,11.14187336,0,0,0,0,12.57402055,0,0,0,0,13.47889636,0,0,0,0,14.04236482,0,0,0,0,14.66699603,0,0,0,0,14.38800226,0,0,0,0,14.92164735,0,0,0,0,14.34793231,0,0,0,0,13.8708943,0,0,0,0,13.66815127,0,0,0,0,13.73682936,0,0,0,0,13.45299461,0,0,0,0,13.37026686,0,0,0,0,14.17162456,1
2025-11-24,0,0,0,0,14.33276865,0,0,0,0,14.67486758,0,0,0,0,13.99708487,0,0,0,0,14.03396682,0,0,0,0,12.97632484,0,0,0,0,12.87233175,0,0,0,0,12.50825956,0,0,0,0,12.84351435,0,0,0,0,11.4238399,0,0,0,0,12.23244353,0,0,0,0,13.554497,0,0,0,0,14.92452988,0,0,0,0,15.58894694,0,0,0,0,16.75179366,0,0,0,0,17.44958461,0,0,0,0,17.50862164,0,0,0,0,17.17229916,0,0,0,0,15.58252358,0,0,0,0,14.2187047,0,0,0,0,13.59074551,0,0,0,0,12.89115023,0,0,0,0,12.21748678,0,0,0,0,12.16488255,0,0,0,0,11.9167512,0
2025-11-25,0,0,0,0,12.1164004,0,0,0,0,12.77594296,0,0,0,0,12.59034613,0,0,0,0,12.86827519,0,0,0,0,9.762359086,0,0,0,0,9.568423163,0,0,0,0,9.883113203,0,0,0,0,10.0752533,0,0,0,0,10.23331533,0,0,1,0,9.960525426,0,0,0,0,9.038930477,0,0,0,0,8.029258551,0,0,1,0,8.488727713,0,0,0,0,8.338155046,0,0,0,0,7.626857421,0,0,0,0,7.274380087,0,0,0,0,7.114946673,0,0,0,0,6.14004059,0,0,0,0,6.295896865,0,0,0,0,6.239589294,0,0,0,0,6.398350831,0,0,0,0,5.921140385,0,0,0,0,5.744781926,0,0,0,0,5.533170032,0
2025-11-26,0,0,0,0,6.142958418,0,0,0,0,5.977161461,0,0,0,0,6.036870066,0,0,0,0,6.768067008,0,0,0,0,6.419717745,0,0,0,0,6.524175287,0,0,0,0,7.239625682,0,0,0,0,6.653799218,0,0,0,0,5.866716929,0,0,0,0,4.993813946,0,0,0,0,8.7742,0,0,0,0,9.005992655,0,0,0,0,10.88985182,0,0,0,0,11.29460693,0,0,0,0,10.59866922,0,0,0,0,10.54464205,0,0,0,0,10.16826919,0,0,0,0,9.825563364,0,0,0,0,9.031156292,0,0,0,0,9.254442006,0,0,0,0,8.374161258,0,0,0,0,10.27042335,0,0,0,0,7.470477107,0,0,0,0,5.914297367,0
2025-11-27,0,0,0,0,5.376305177,0,0,0,0,4.848072568,0,0,0,0,4.849738489,0,0,0,0,3.832356501,0,0,0,0,5.270991839,0,0,0,0,4.832132999,0,0,0,0,4.926553225,0,0,0,0,5.415776971,0,0,0,0,5.304582489,0,0,1,0,5.96545874,0,0,0,0,7.256705264,0,0,0,0,6.293123517,0,0,1,0,7.890076285,0,0,0,0,9.092395251,0,0,0,0,7.177967943,0,0,1,0,6.512460154,0,0,0,0,6.384446039,0,0,0,0,6.084805107,0,0,0,0,5.31323144,0,0,0,0,5.1144253,0,0,0,0,4.173858053,0,0,0,0,3.90319571,0,0,0,0,3.120300003,0,0,0,0,2.215801249,0
2025-11-28,0,0,0,0,1.991510862,0,0,0,0,1.669763113,0,0,0,0,1.467546106,0,0,0,0,0.711121443,0,0,0,0,0.626364093,0,1,0,0,3.267960655,0,1,0,0,0.692619667,0,1,0,0,-0.291864746,0,1,0,0,-0.967410415,0,1,0,0,-0.0035050612,0,0,0,0,1.656832653,0,0,0,0,4.749615616,0,0,0,0,6.388519158,0,0,0,0,7.122822647,0,0,0,0,7.260445045,0,0,0,0,7.291893814,0,0,0,0,6.792346294,0,0,0,0,6.736739848,0,0,0,0,6.885924715,0,0,0,0,5.567915103,0,0,0,0,3.270038425,0,0,0,0,2.638158399,0,0,0,0,1.497065739,0,0,0,0,1.791611586,0
2025-11-29,0,0,0,0,1.185416693,0,0,0,0,0.620791647,0,0,0,0,0.864023161,0,0,0,0,1.374398348,0,0,0,0,1.064471103,0,0,0,0,1.386482132,0,0,0,0,0.149401239,0,0,0,0,0.363691331,0,0,0,0,0.334727552,0,0,0,0,2.532845062,0,0,0,0,4.422506984,0,0,0,0,5.642333996,0,0,0,0,7.410882737,0,0,0,0,8.047421645,0,0,0,0,9.464035391,0,0,0,0,10.07730443,0,0,0,0,9.459605071,0,0,0,0,8.975081104,0,0,0,0,9.434517365,0,0,0,0,9.139853393,0,0,0,0,10.07573171,0,0,0,0,10.16851159,0,0,0,0,10.47403555,0,0,0,0,10.78453516,1
2025-11-30,0,0,1,0,10.35411282,0,0,0,0,12.86874137,0,0,0,0,12.55421988,0,0,0,0,13.32233873,0,0,0,0,12.25605924,0,0,0,0,12.63548534,0,0,0,0,12.29012592,0,0,0,0,13.6068966,0,0,0,0,12.08930722,0,0,0,0,11.43367976,0,0,0,0,13.87425436,0,0,0,0,14.9598189,0,0,0,0,15.01929297,0,0,0,0,16.70231351,0,0,0,0,16.85329752,0,0,0,0,16.90003303,0,0,0,0,16.66789437,0,0,0,0,16.03210047,0,0,0,0,15.32247774,0,0,0,0,14.63002661,0,0,0,0,14.1571232,0,0,0,0,13.41890669,0,0,0,0,13.351868,0,0,0,0,13.77338746,1
2025-12-01,0,0,0,0,12.99968839,0,0,0,0,11.98402074,0,0,0,0,9.085748227,0,0,0,0,8.156051139,0,0,0,0,7.006112587,0,0,0,0,6.190756694,0,0,0,0,5.212971286,0,0,0,0,4.422506984,0,0,0,0,3.485080914,0,0,0,0,3.120300003,0,0,0,0,4.550694355,0,0,0,0,6.247842601,0,0,0,0,6.678373677,0,0,0,0,8.916457599,0,0,0,0,9.069912986,0,0,0,0,9.144499794,0,0,0,0,9.079261805,0,0,0,0,7.060801746,0,0,0,0,6.138941862,0,0,0,0,5.738966991,0,0,0,0,5.042139086,0,0,0,0,4.781924179,0,0,0,0,2.890605142,0,0,0,0,2.064239419,0
2025-12-02,0,0,0,0,1.54712399,0,0,0,0,2.493118644,0,0,0,0,2.899515534,0,0,0,0,4.033105681,0,0,0,0,3.390449031,0,0,0,0,1.269305233,0,0,0,0,0.664310464,0,0,0,0,0.303575371,0,0,0,0,0.558978382,0,0,0,0,0.402463719,0,0,0,0,0.457871233,0,0,0,0,1.601761953,0,0,0,0,1.389723751,0,0,0,0,1.875714684,0,0,0,0,1.658533709,0,0,0,0,3.175838467,0,0,0,0,0.883455123,0,0,0,0,-0.682336292,0,1,0,0,-1.501167439,0,1,0,0,-1.375161879,0,1,0,0,-3.764574613,0,1,0,0,-5.956645574,0,1,0,0,-5.521671358,0,1,0,0,-6.786462983,0
2025-12-03,0,1,0,0,-6.256538091,0,1,0,0,-5.070611862,0,1,0,0,-8.107982569,0,1,0,0,-6.411362049,0,1,0,0,-7.893997552,0,1,0,0,-8.041792504,0,1,0,0,-6.706942544,0,1,0,0,-7.43635069,0,1,0,0,-8.138373,0,1,0,0,-7.364749726,0,1,0,0,-7.152931689,0,1,0,0,-6.181133251,0,1,0,0,-5.762663204,0,1,0,0,-4.739729563,0,1,0,0,-4.470971336,0,1,0,0,-5.71460668,0,1,0,0,-5.600680819,0,1,0,0,-5.449912226,0,1,0,0,-6.574746891,0,1,0,0,-7.325711492,0,1,0,0,-7.415416275,0,1,0,0,-7.56650566,0,1,0,0,-8.435510015,0,1,0,0,-9.179092488,0
2025-12-04,0,1,0,0,-7.120942016,0,1,0,0,-7.648248717,0,1,0,0,-5.55091879,0,1,0,0,-8.419742048,0,1,0,0,-9.229552158,0,1,0,0,-8.630368724,0,1,0,0,-6.03910751,0,1,0,0,-8.654236457,0,1,0,0,-8.622168287,0,1,0,0,-8.099589562,0,1,0,0,-5.028191605,0,1,0,0,-0.614380039,0,1,0,0,-0.751088376,0,0,0,0,0.957673487,0,0,0,0,2.971255681,0,0,0,0,3.376353392,0,0,0,0,3.159094403,0,0,0,0,2.007849436,0,0,0,0,1.456210102,0,0,0,1,3.33411592,0,0,0,1,2.3608,0,1,1,1,-1.655233344,0,1,0,1,-3.138619295,0,1,0,1,-4.719780337,0
2025-12-05,0,1,0,1,-4.976291227,0,1,0,1,-5.631581673,0,1,0,1,-4.890230232,0,1,0,1,-6.087411562,0,1,0,1,-6.183042103,0,1,0,1,-6.102015276,0,1,0,1,-6.1366303,0,1,0,1,-3.254244853,0,1,0,1,-6.010729739,0,1,0,1,-4.867959256,0,1,0,1,-3.511081651,0,1,0,1,-2.27238031,0,1,0,1,-0.222342726,0,0,0,1,0.542629628,0,0,0,1,0.80280567,0,0,0,1,2.119652201,0,0,0,1,2.642042789,0,0,0,1,2.340198607,0,0,0,1,1.75,0,1,0,1,1.130967757,0,1,0,1,-0.942495079,0,1,0,1,-0.1842,0,1,0,1,-1.861774208,0,1,0,1,-1.819064541,0
2025-12-06,0,1,0,1,-1.495402955,0,1,0,1,-1.729232839,0,1,0,1,-0.534006034,0,1,0,1,-0.821688214,0,1,0,1,-0.430695527,0,1,0,1,-0.314419792,0,1,0,1,-0.43515824,0,1,0,1,-0.801727881,0,1,0,1,-0.742944503,0,1,0,1,-0.236529072,0,0,0,1,1.467546106,0,0,0,1,2.899515534,0,0,0,1,2.797261848,0,0,0,1,3.52069876,0,0,0,1,4.135353519,0,0,0,1,4.277123422,0,0,0,1,5.696809017,0,0,0,1,4.396530044,0,0,1,1,5.060365164,0,0,0,1,4.744425151,0,0,0,1,4.852854617,0,0,0,1,5.682141543,0,0,0,1,6.589860054,0,0,0,1,4.849738489,1
2025-12-07,0,0,0,1,5.884415934,0,0,0,1,6.39010191,0,0,0,1,6.534751891,0,0,0,1,6.058318296,0,0,0,1,6.593337721,0,0,0,1,6.895787886,0,0,0,1,7.726033952,0,0,0,1,5.884415934,0,0,0,1,4.323171801,0,0,0,1,4.533798476,0,0,0,1,6.944726014,0,0,0,0,9.870434734,0,0,0,0,12.32524855,0,0,0,0,13.53123253,0,0,0,0,13.83764369,0,0,0,0,13.15227533,0,0,0,0,13.10858913,0,0,0,0,12.53589995,0,0,0,0,12.48617666,0,0,0,0,11.80178027,0,0,0,0,11.84137004,0,0,0,0,10.66387634,0,0,0,0,9.316221252,0,0,0,0,8.537402414,1
2025-12-08,0,0,0,0,7.865730481,0,0,0,0,6.938340009,0,0,0,0,8.020727635,0,0,0,0,5.188163247,0,0,0,0,4.914540701,0,0,0,0,4.399672282,0,0,0,0,4.771110235,0,0,0,0,2.750138971,0,0,0,0,2.345873612,0,0,0,0,1.498315759,0,0,0,0,2.15725931,0,0,0,0,3.989108281,0,0,0,0,4.817133553,0,0,0,0,7.09775359,0,0,0,0,6.937159715,0,0,0,0,7.907015706,0,0,0,0,6.354852804,0,0,0,0,4.643706239,0,0,0,0,4.027591742,0,0,0,0,3.503507856,0,0,0,0,2.960307846,0,0,0,0,2.532845062,0,0,0,0,2.108741261,0,0,0,0,1.467546106,0
2025-12-09,0,0,0,0,1.474481911,0,0,0,0,1.092383109,0,1,0,0,1.0374,0,1,0,0,-0.967410415,0,1,0,0,-1.498671692,0,1,0,0,-0.646769055,0,1,0,0,-1.168265385,0,1,0,0,-2.032659774,0,1,0,0,-2.34223201,0,1,0,0,0.256722774,0,0,0,0,3.884803863,0,0,0,0,5.166227243,0,0,0,0,5.684926151,0,0,0,0,7.694830162,0,0,0,0,9.113123833,0,0,0,0,8.480597062,0,0,0,0,8.383428731,0,0,0,0,7.685923324,0,0,0,0,7.122822647,0,0,0,0,7.10538413,0,0,0,0,6.693513496,0,0,0,0,6.364719971,0,0,0,0,7.062065589,0,0,0,0,6.682655095,0
2025-12-10,0,0,0,0,4.4986,0,0,0,0,3.678856496,0,0,0,0,2.638158399,0,0,0,0,3.472909128,0,0,0,0,2.540345611,0,0,0,0,1.791611586,0,0,0,0,2.09054624,0,0,0,0,1.368772019,0,0,0,0,0.911706409,0,0,0,0,2.327416011,0,0,0,0,2.986911161,0,0,0,0,5.526066121,0,0,0,0,6.092090748,0,0,0,0,7.475968599,0,0,0,0,8.684599122,0,0,0,0,9.394685188,0,0,0,0,9.287887571,0,0,0,0,9.085594121,0,0,0,0,8.293777432,0,0,0,0,8.729249724,0,0,0,0,8.535705305,0,0,0,0,8.611037927,0,0,0,0,8.574979959,0,0,0,0,7.603748253,0
2025-12-11,0,0,0,0,6.996925082,0,0,0,0,6.7382,0,0,0,0,6.419717745,0,0,1,0,6.632746765,0,0,0,0,6.218811878,0,0,0,0,7.774118699,0,0,1,0,6.528753682,0,0,0,0,6.12571715,0,0,0,0,7.07698806,0,0,1,0,8.008297034,0,0,0,0,8.400629178,0,0,0,0,7.951186067,0,0,0,0,6.657293618,0,0,0,0,7.274380087,0,0,0,0,7.963912654,0,0,0,0,7.0259874,0,0,0,0,6.034518228,0,0,0,0,3.603402138,0,0,0,0,1.829285622,0,0,0,0,1.096864692,0,0,0,0,-0.342406568,0,1,0,0,-1.575376889,0,1,0,0,-1.702583657,0,1,0,0,-2.229963007,0
2025-12-12,0,1,0,0,-1.882334541,0,1,0,0,-1.324949405,0,1,0,0,-1.832428064,0,1,0,0,-1.778748743,0,1,0,0,-2.15294835,0,1,0,0,-3.207433555,0,1,0,0,-1.599736516,0,1,0,0,-1.778748743,0,1,0,0,-1.572801376,0,1,0,0,-1.062741388,0,0,0,0,2.216905049,0,0,0,0,3.919829965,0,0,0,0,4.832132999,0,0,0,0,7.442173952,0,0,0,0,7.239598553,0,0,0,0,7.761525257,0,0,0,0,7.399024992,0,0,0,0,6.938340009,0,0,0,0,5.469360205,0,0,0,0,5.60923351,0,0,0,0,4.747556011,0,0,0,0,4.82787673,0,0,0,0,4.332366427,0,0,0,0,4.114038498,0
2025-12-13,0,0,0,0,3.77240893,0,0,0,0,3.332078922,0,0,0,0,3.551415559,0,0,0,0,4.169062756,0,0,0,0,4.205807633,0,0,0,0,3.832356501,0,0,0,0,3.919500863,0,0,0,0,4.80238768,0,0,0,0,4.396530044,0,0,0,0,4.550694355,0,0,0,0,4.975986542,0,0,0,0,4.028130357,0,0,1,0,5.176843601,0,0,0,0,4.744425151,0,0,0,0,4.643939533,0,0,1,0,5.4148,0,0,0,0,3.273259304,0,0,0,0,2.346042501,0,0,1,0,1.872356206,0,0,0,0,1.280366388,0,0,0,1,-0.290059322,0,0,1,1,-0.552289901,0,0,0,1,-0.0997904246,0,1,0,1,-0.344878748,1
2025-12-14,0,1,0,1,-1.077455873,0,1,0,1,-0.540607784,0,1,0,1,0.551190105,0,1,0,1,1.484290156,0,1,0,1,-0.43515824,0,1,0,1,0.18517561,0,1,1,1,-1.211676154,0,1,0,1,-0.434519431,0,1,0,1,-0.837900696,0,1,0,1,-2.055261973,0,1,0,1,-0.730448459,0,1,0,1,-0.88409,0,0,0,1,0.0420293722,0,0,0,1,0.839119576,0,0,0,0,1.206284364,0,0,0,0,1.842319789,0,0,0,0,3.609958291,0,0,0,0,2.743000612,0,0,0,0,2.951437271,0,0,0,0,1.433092608,0,0,0,0,0.148167777,0,1,0,0,1.268055077,0,1,0,0,1.951513693,0,1,0,0,1.285088939,1
2025-12-15,0,1,0,0,0.642641293,0,1,0,0,1.381361039,0,1,0,0,-0.440090855,0,1,0,0,-0.677721274,0,1,0,0,-1.970211624,0,1,0,0,-2.780243089,0,1,0,0,-2.494695023,0,1,0,0,-3.421028788,0,1,0,0,-3.086728241,0,1,0,0,-2.025844717,0,0,0,0,0.84022256,0,0,0,0,2.559637734,0,0,0,0,3.273259304,0,0,0,0,4.639111814,0,0,0,0,4.39935202,0,0,0,0,5.122780529,0,0,0,0,5.87647275,0,0,0,0,4.639111814,0,0,0,0,3.4806651,0,0,0,0,1.638281484,0,0,0,0,1.095134012,0,0,0,0,1.225785545,0,0,0,0,1.312393001,0,0,0,0,2.226102636,0
2025-12-16,0,0,0,0,2.651904376,0,0,0,0,2.864805246,0,0,0,0,2.518926867,0,0,0,0,2.4400921,0,0,0,0,3.164725087,0,0,0,0,3.375351763,0,0,0,0,2.842212197,0,0,0,0,3.702926313,0,0,0,0,3.339010227,0,0,0,0,3.332078922,0,0,0,0,3.77240893,0,0,0,0,3.810871369,0,0,1,0,3.997449958,0,0,0,0,4.06100209,0,0,0,0,4.314157308,0,0,1,0,4.720745553,0,0,0,0,4.82787673,0,0,0,0,5.188163247,0,0,1,0,5.100264381,0,0,0,0,5.188163247,0,0,0,0,5.122780529,0,0,0,0,5.687246007,0,0,0,0,5.597167691,0,0,0,0,5.549970995,0
2025-12-17,0,0,0,0,6.996925082,0,0,0,0,6.541040566,0,0,0,0,6.419717745,0,0,0,0,5.902871865,0,0,0,0,6.388519158,0,0,0,0,5.206714816,0,0,0,0,5.174328124,0,0,0,0,3.952941424,0,0,0,0,4.112545126,0,0,0,0,3.822859161,0,0,0,0,3.568218678,0,0,0,0,4.832132999,0,0,0,0,5.524874573,0,0,0,0,6.238732414,0,0,0,0,6.339311009,0,0,0,0,7.253526203,0,0,0,0,7.543373771,0,0,0,0,6.25394693,0,0,0,0,4.935007908,0,0,0,0,4.952969248,0,0,0,0,4.323589169,0,0,0,0,3.796605113,0,0,0,0,4.571909019,0,0,0,0,2.323777731,0
2025-12-18,0,0,0,0,2.804194301,0,0,0,0,1.368772019,0,0,0,0,0.773882856,0,1,0,0,0.321264972,0,1,0,0,0.0205488792,0,1,0,0,0.346371542,0,1,0,0,1.758195183,0,1,0,0,0.886686506,0,1,0,0,-1.712266925,0,1,0,0,-1.160257406,0,0,0,0,1.347309363,0,0,0,0,4.751488557,0,0,0,0,6.008185203,0,0,0,0,8.1634,0,0,0,0,9.431697343,0,0,0,0,8.539794662,0,0,0,0,8.613128737,0,0,0,0,7.045137625,0,0,0,0,6.84,0,0,0,0,5.429409119,0,0,0,0,3.799105769,0,0,0,0,2.848710504,0,0,0,0,1.848405223,0,0,0,0,3.229044789,0
2025-12-19,0,0,0,0,2.108741261,0,0,0,0,1.374499155,0,0,0,0,0.971154338,0,0,0,0,1.05514785,0,0,0,0,0.966895413,0,1,0,0,0.232618654,0,1,0,0,-0.42155097,0,1,0,0,-0.00935649998,0,0,0,0,1.161598285,0,0,0,0,1.605415415,0,0,0,0,2.11034728,0,0,0,0,4.268399597,0,0,0,0,6.114154744,0,0,0,0,8.476902171,0,0,0,0,9.501482804,0,0,0,0,10.12222745,0,0,0,0,11.24677004,0,0,0,0,9.406592068,0,0,0,0,8.402991665,0,0,0,0,7.903825279,0,0,0,0,7.069756197,0,0,0,0,8.080876562,0,0,0,0,8.827540683,0,0,0,0,9.153569762,0
2025-12-20,0,0,0,0,8.921537531,0,0,0,0,9.4868,0,0,0,0,8.74633198,0,0,0,0,9.062271993,0,0,0,0,9.5886,0,0,0,0,9.344528918,0,0,0,0,9.972844015,0,0,0,0,9.508433688,0,0,0,0,9.568423163,0,0,1,0,9.643874048,0,0,0,0,10.01009203,0,0,0,0,11.97586141,0,0,1,0,11.74705238,0,0,0,0,11.74423275,0,0,0,0,10.82167362,0,0,0,0,10.00889256,0,0,0,0,9.584966269,0,0,0,0,8.87657999,0,0,1,0,8.15310517,0,0,0,0,6.785095848,0,0,0,0,6.034518228,0,0,0,0,4.444725444,0,0,0,0,2.211346261,0,0,0,0,1.21731063,1
2025-12-21,0,0,0,0,0.271935071,0,0,0,0,-0.378073554,0,1,0,0,-1.279529625,0,1,0,0,-1.454989679,0,1,0,0,-1.965056263,0,1,0,0,-2.295145153,0,1,0,0,-2.773913467,0,1,0,0,-2.899819443,0,1,0,0,-2.772040957,0,1,0,0,-4.050002296,0,1,0,0,-3.206690697,0,1,0,0,-0.635813325,0,0,0,0,0.0405004999,0,0,0,0,0.127718529,0,0,0,0,1.07294758,0,0,0,0,1.559617071,0,0,0,0,1.229178946,0,0,0,0,0.579214885,0,1,0,0,-0.314419792,0,1,0,0,-0.310615053,0,1,0,0,-1.28676172,0,1,0,0,-2.4985376,0,1,0,0,-2.114829535,0,1,0,0,-1.894686053,1
2025-12-22,0,1,0,0,-2.256448218,0,1,0,0,-3.705302788,0,1,0,0,-5.077834215,0,1,0,0,-3.808946239,0,1,0,0,-3.116794444,0,1,0,0,-3.4418,0,1,0,0,-3.749999723,0,1,0,0,-5.651229556,0,1,0,0,-5.885241025,0,1,0,0,-3.662568466,0,1,0,0,-2.40564043,0,0,0,0,0.423685405,0,0,0,0,2.042466114,0,0,0,0,3.435171422,0,0,0,0,4.857198449,0,0,0,0,5.897430036,0,0,0,0,5.738966991,0,0,0,0,4.32864899,0,0,0,0,2.545453941,0,0,0,0,1.581159265,0,0,0,0,1.163771673,0,0,0,0,1.176688772,0,0,0,0,0.838540798,0,1,0,0,0.202010683,0
2025-12-23,0,0,0,0,0.966895413,0,0,0,0,0.84224698,0,0,0,0,0.0405004999,0,0,0,0,0.0885199548,0,0,0,0,0.738618009,0,0,0,0,0.440346657,0,0,0,0,1.388716064,0,0,0,0,1.425123709,0,0,0,0,1.842319789,0,0,0,0,2.764274098,0,0,0,0,3.555709578,0,0,0,0,3.880420514,0,0,0,0,4.051195846,0,0,0,0,4.53085666,0,0,0,0,4.771110235,0,0,1,0,2.104355039,0,0,0,0,2.724576426,0,0,0,0,2.724576426,0,0,1,0,2.724576426,0,0,0,0,3.796605113,0,0,0,0,3.809014665,0,0,1,0,4.011519314,0,0,0,0,4.656878185,0,0,0,0,5.26201706,0
2025-12-24,0,0,1,0,4.339456427,0,0,0,0,7.57923183,0,0,0,0,5.479867153,0,0,0,0,5.159607779,0,0,0,0,4.112545126,0,0,0,0,3.80009953,0,0,0,0,4.296698598,0,0,0,0,2.212710929,0,0,0,0,1.880910829,0,0,0,0,2.235395739,0,0,0,0,2.688912172,0,0,0,0,4.127279722,0,0,0,0,4.925487418,0,0,0,0,4.919966859,0,0,0,0,5.140718543,0,0,0,0,5.802973594,0,0,0,0,6.113450861,0,0,0,0,4.223202463,0,0,0,0,2.544444457,0,0,0,0,2.578122002,0,0,0,0,2.554788695,0,0,0,0,0.794738438,0,0,0,0,-0.106751705,0,1,0,0,-0.5615781,0
